id,tmdbId,original_language,title,original_title,overview,poster_path,tagline,keywords,release_date,genres
1656,59138,en,Modulations,Modulations,"Less a documentary than a primer on all electronic music. Featuring interviews with nearly every major player past and present, as well as a few energetic live clips, Modulations delves into one of electronica's forgotten facets: the human element. Lee travels the globe from the American Midwest to Europe to Japan to try to express the appeal of music often dismissed as soulless. Modulations shows that behind even the most foreign or alien electronic composition lies a real human being, and Lee lets many of these Frankenstein-like creators express and expound upon their personal philosophies and tech-heavy theories.  Lee understands that a cultural movement as massive and diverse as dance music can't be contained.",/9qsMSdQdJFnuJG06gPWxfpgQwlq.jpg,Cinema for the Ear,"dance music, woman director",1998-09-18,"Documentary, Music"
1658,4175,en,Under Capricorn,Under Capricorn,"In 1831, Irishman Charles Adare travels to Australia to start a new life with the help of his cousin who has just been appointed governor. When he arrives he meets powerful landowner and ex-convict, Sam Flusky, who wants to do a business deal with him. Whilst attending a dinner party at Flusky's house, Charles meets Flusky's wife Henrietta who he had known as a child back in Ireland. Henrietta is an alcoholic and seems to be on the verge of madness.",/90wKMRxhGFrWXt4rJvVfqVEjpQ1.jpg,Cold husband. Broken wife. Gallant lover. A triangle set to explode...and reveal a strange and unusual crime.,"australia, immigrant, class society, love of one's life, loss of loved one, penitentiary, run away, alcoholism, 19th century",1949-10-08,"Drama, History, Romance"
1660,13321,en,Lifeboat,Lifeboat,"During World War II, a small group of survivors is stranded in a lifeboat together after the ship they were traveling on is destroyed by a German U-boat.",/2QXpzBMJJtmH7JvVf0ZzENvgc1o.jpg,"Six men and three women - against the sea, and each other!","sea, journalist, submarine, boat, world war ii, black and white, lifeboat, steward, radio operator",1944-01-28,"War, Drama"
1663,24197,en,Mr. & Mrs. Smith,Mr. & Mrs. Smith,"Happily married for three years, Ann and David Smith live in New York. One morning Ann asks David if he had to do it over again, would he marry her? To her shock, he answers, ""No"". Later that day, they separately discover that, due to a legal complication, they are not legally married.",/lIFBvhh9EbQpwkYa135dQvMHXSj.jpg,Lombard and Montgomery Get Hitched As They're Getting Unhitched !,"taxi, police, smoking, office, rain, gin, diary, champagne, snow, lawyer, black and white, screwball comedy, comedy of remarriage",1941-01-31,"Comedy, Romance"
1665,31995,en,Jamaica Inn,Jamaica Inn,"In coastal Cornwall, England, during the early 19th Century, a young woman who's come there to visit her aunt, discovers that she's married an inkeeper who's a member of a gang of criminals who arrange shipwrecking and murder for profit.",/newmJXlio31tkAXysakFdMlCBhK.jpg,Charles Laughton's eyebrows have a lifestyle to maintain and don't care how many sailors die to maintain it.,"sea, based on novel or book, smuggling (contraband), undercover agent, kidnapping, shipwreck, greed, cornwall, england, black and white, aristocrat, multiple murder, naive young woman, 19th century, squire, plunder, cutthroat, loyal wife",1939-05-11,"Crime, History, Adventure, Thriller"
1667,2762,en,Young and Innocent,Young and Innocent,"Robert Tisdall finds on the beach the corpse of a woman he knew. Others wrongly conclude that he is the murderer. Fleeing, he desperately attempts to prove that he is not the killer. A young woman becomes embroiled in the effort.",/knc0wcxarPM6Qy3uOm1RV38JGzS.jpg,A romantic murder-mystery drama!,"based on novel or book, country house, aunt niece relationship, birthday party, belt, murder, english countryside, raincoat, 1930s, on the lam, manhunt, father daughter relationship, innocent man, eye blinking, nervous twitch, wrongly accused",1937-11-01,"Thriller, Romance, Mystery"
1669,2761,en,Secret Agent,Secret Agent,"After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",/vHfEuqttHs2fXLGgkSxC5nh7AHz.jpg,Dead Women Tell No Tales Was The Motto of This Charming Lady Killer!,"hotel, world war i, spy, switzerland, black and white",1936-05-31,"Thriller, Mystery, Romance"
1672,31930,en,Murder!,Murder!,"When a woman is convicted of murder, one of the jurors selected to serve on the murder-trial jury believes the accused, an aspiring actress, is innocent of the crime and takes it upon himself to apprehend the real killer.",/8VJdYKQkXYQFNncXfbveBL97Cx4.jpg,Who killed Edna Druce?,"amnesia, based on novel or book, black and white, murder investigation, murder trial",1930-07-31,"Mystery, Crime, Thriller"
1673,20213,en,The Manxman,The Manxman,A fisherman and a rising lawyer who grew up together as brothers fall in love with the same woman.,/gd3wR2jYM3nWoqZGreA4N7ePfoe.jpg,The screen's supreme masterpiece!,"secret love, baby, love triangle, wife, marriage, fisherman, bride, deception, unrequited love, lawyer, best friend, silent film, guilty conscience, coastal village, moral dilemma, isle of man, abandonment, seafarer, deemster, public disgrace",1929-01-21,"Romance, Drama"
1674,543,en,Blackmail,Blackmail,"London, 1929. Frank Webber, a very busy Scotland Yard detective, seems to be more interested in his work than in Alice White, his girlfriend. Feeling herself ignored, Alice agrees to go out with an elegant and well-mannered artist who invites her to visit his fancy apartment.",/7ioNEKouUkkWyv5tUDwVUd7BDRR.jpg,A romance of Scotland Yard,"london, england, blackmail, scotland yard, based on play or musical, black and white, boyfriend girlfriend relationship",1929-07-28,"Drama, Thriller"
1676,36056,en,The Ring,The Ring,"Both Jack Sander and Bob Corby are boxers in love with Mabel. Jack and Mabel wed, but their marriage is flat. The young wife looks to Bob for comfort.",/elaDWaShjlB0y2eQ8zH6jLakMuu.jpg,Two boxers compete for the love of a woman.,"love triangle, boxer, woman between two men, silent film, prizefight, boxing, boxing ring, prizefighter, boxing match",1927-10-01,"Drama, Romance"
1677,10220,en,Rounders,Rounders,A young reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks.,/7JfFYnOLWi2X4TZXJ7qQ7xO1D2x.jpg,Trust everyone... But always cut the cards.,"new york city, friendship, casino, poker, gambling, call girl, bratva (russian mafia), gambling debt, roulette, gain, atlantic city, law student, loan shark, credit card fraud, neo-noir",1998-09-11,"Drama, Crime"
1678,431,en,Cube,Cube,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",/iNwm6fpDqQ4WjwhYI8EW6LPklod.jpg,Don't look for a reason... Look for a way out.,"escape, entrapment, riddle, autism, mathematics, claustrophobia, maze, prime number, psychology, trapdoor, gore, trap, murder, labyrinth, survival horror, numbers, cube, mechanical, industrial",1997-09-09,"Thriller, Science Fiction, Mystery"
1680,69848,en,One Man's Hero,One Man's Hero,"One Man's Hero tells the little-known story of the ""St. Patrick's Battalion"" or ""San Patricios,"" a group of mostly Irish and other immigrants of the Catholic faith who deserted to Mexico after encountering religious and ethnic prejudice in the U.S. Army during the Mexican-American War. The plot centers around the personal story of John Riley, an Irishman who had been a sergeant in the American Army who is commissioned as a captain in the Mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border",/49ZysIrg57lE0vXN5aJeHtvYA8d.jpg,One man's hero is another man's traitor.,"army, battlefield, chivalry",1999-08-02,"Western, Action, Drama, History"
1681,22796,en,Simon Birch,Simon Birch,"Simon Birch and Joe Wenteworth are boys who have a reputation for being oddballs. Joe never knew his father, and his mother, Rebecca, is keeping her lips sealed no matter how much he protests. Simon, meanwhile, is an 11-year-old dwarf whose outsize personality belies his small stature. Indeed, he often assails the local reverend with thorny theological questions and joins Joe on his quest to find his biological father.",/vRJcV9l3tLFoUWZel9RikS3nfJ6.jpg,Destiny has big plans for little Simon Birch.,"based on novel or book, church, school bus, illegitimate son, dwarfism, death of best friend",1998-09-11,"Comedy, Drama, Family"
1682,22256,en,Without Limits,Without Limits,"The film follows the life of famous 1970s runner Steve Prefontaine from his youth days in Oregon to the University of Oregon where he worked with the legendary coach Bill Bowerman, later to Olympics in Munich and his early death at 24 in a car crash.",/obQRdZg693lLh0I2vyc2jlP2PJV.jpg,PRE. The way he competed. The way he lived his life.,"sports, olympic games",1998-09-11,"Drama, Romance"
1683,21873,en,My Bodyguard,My Bodyguard,"Clifford Peach, an easygoing teenager, is finding less than easy to fit in at his new high school, where a tough-talking bully terrorizes his classmates and extorts their lunch money. Refusing to pay up, Clifford enlist the aid of an overgrown misfit whose mere presence intimidates students and teachers alike. But their ""business relationship"" soon turns personal as Clifford and the troubled loner forge a winning alliance against their intimidators - and a very special friendship with each other.",/d22h3en3M5hBzlrOdWSa8RkreGO.jpg,Terrorized in the Toilets? Chased after school? Shaken down for lunch money? GET A BODYGUARD,"hotel, chicago, illinois, high school, bodyguard, bully, motorcycle, teenager",1980-07-11,"Comedy, Drama, Family"
1686,12626,en,Broadcast News,Broadcast News,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",/8YhpZz85umXsa4cH5U7a0hJ2Vuu.jpg,It’s the story of their lives.,"journalist, washington dc, usa, love triangle, workaholic, journalism, television producer, neurotic, tv news anchor",1987-12-16,"Comedy, Romance"
1687,37818,en,The Allnighter,The Allnighter,"Molly, Val and Gina are graduating college, but on their final night, frustrations are aired. Molly is still looking for real love and Val is beginning to doubt if that is what she has found. Gina is too busy videotaping everything to really notice. When the final party at Pacifica College kicks off, things do not go exactly as planned.",/1ypV4mw030VxYEIA8jba3A7MMBv.jpg,Who says you can't do it all in one night?,woman director,1987-05-01,"Comedy, Romance"
1688,3525,en,Working Girl,Working Girl,"Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",/q2jfFzZvAzjTaArQR0tjilIZ5aJ.jpg,For anyone who's ever won. For anyone who's ever lost. And for everyone who's still in there trying.,"new york city, strong woman, love triangle, clerk, empowerment, feminism, career woman, business, female protagonist, staten island, new york city, working woman, female empowerment, determination, ferry",1988-12-20,"Comedy, Romance, Drama"
1689,2321,en,Married to the Mob,Married to the Mob,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",/3mHFwDuix9eyEAXsQRxgAqA1ZzX.jpg,They're her family... Whether she likes it or not.,"italian american, fbi, romantic comedy, mobster, aftercreditsstinger, starting over",1988-08-19,"Comedy, Crime, Romance"
